"open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buy_quote_asset_volume","symbol"
2020-01-02 04:00:00,205.19,205.28,204.22,204.86,956.0595,2020-01-02 04:29:59.999,195727.9196864,893,410.5619,84096.4193795,"BCHUSDT"
2020-01-02 04:30:00,204.83,204.87,203.1,204.31,1970.13408,2020-01-02 04:59:59.999,401460.3284382,1181,815.76656,166177.1664874,"BCHUSDT"
2020-01-02 05:00:00,204.22,204.59,203.81,204.44,625.67785,2020-01-02 05:29:59.999,127792.6815722,726,387.01561,79039.1608964,"BCHUSDT"
2020-01-02 05:30:00,204.43,204.48,203.7,204.24,626.9697,2020-01-02 05:59:59.999,127922.1293986,611,284.25006,57993.8865056,"BCHUSDT"
2020-01-02 06:00:00,204.25,205.53,204.25,204.94,657.52162,2020-01-02 06:29:59.999,134753.3811884,526,305.54974,62621.5203627,"BCHUSDT"
2020-01-02 06:30:00,204.94,204.98,204.6,204.72,248.90027,2020-01-02 06:59:59.999,50977.8886208,188,102.11045,20908.589859,"BCHUSDT"
2020-01-02 07:00:00,204.75,204.95,204.3,204.4,483.59271,2020-01-02 07:29:59.999,98955.4217032,352,249.88717,51140.0216799,"BCHUSDT"
2020-01-02 07:30:00,204.38,204.38,202.92,203.21,5088.71715,2020-01-02 07:59:59.999,1033980.1484654,1689,3623.20808,735889.5296611,"BCHUSDT"
2020-01-02 08:00:00,203.18,203.68,202.89,203.52,1228.62952,2020-01-02 08:29:59.999,249629.0579447,994,783.70834,159221.355146,"BCHUSDT"
2020-01-02 08:30:00,203.47,203.47,202.2,202.36,2143.59085,2020-01-02 08:59:59.999,434567.7646333,981,1046.91758,212315.3615282,"BCHUSDT"
2020-01-02 09:00:00,202.35,202.69,200.55,201.08,3396.39292,2020-01-02 09:29:59.999,683908.3591304,1878,1675.85843,337318.8940193,"BCHUSDT"
2020-01-02 09:30:00,201.06,202.45,200.63,201.79,2238.77399,2020-01-02 09:59:59.999,451583.5683684,1363,1057.65784,213309.1311648,"BCHUSDT"
2020-01-02 10:00:00,201.77,202.33,201.22,201.88,717.31305,2020-01-02 10:29:59.999,144718.4236668,697,284.89745,57502.0313309,"BCHUSDT"
2020-01-02 10:30:00,201.9,202.52,201.37,202.48,605.59592,2020-01-02 10:59:59.999,122315.6960295,600,252.76951,51061.2939511,"BCHUSDT"
2020-01-02 11:00:00,202.38,202.62,201.7,202.27,365.00662,2020-01-02 11:29:59.999,73774.2582673,362,205.72644,41574.6778047,"BCHUSDT"
2020-01-02 11:30:00,202.25,202.74,201.98,202.51,281.55191,2020-01-02 11:59:59.999,56968.3121231,301,181.6078,36749.880103,"BCHUSDT"
2020-01-02 12:00:00,202.54,202.54,201.3,201.92,1072.02007,2020-01-02 12:29:59.999,216157.1785864,419,630.40928,127100.6416885,"BCHUSDT"
2020-01-02 12:30:00,201.94,202.09,201,201.11,920.72312,2020-01-02 12:59:59.999,185392.0790565,866,520.09535,104715.8583416,"BCHUSDT"
2020-01-02 13:00:00,201.15,202.24,200.84,201.56,1446.69212,2020-01-02 13:29:59.999,291433.2682073,1018,847.90064,170801.0305323,"BCHUSDT"
2020-01-02 13:30:00,201.54,203.38,201.54,202.74,1772.84949,2020-01-02 13:59:59.999,359416.8498045,918,858.31266,173987.4916879,"BCHUSDT"
2020-01-02 14:00:00,202.68,203.33,202.23,203.28,733.07909,2020-01-02 14:29:59.999,148773.6345725,601,351.29243,71311.9691665,"BCHUSDT"
2020-01-02 14:30:00,203.29,203.43,202.7,203.01,840.24865,2020-01-02 14:59:59.999,170565.9977045,795,294.27555,59753.6110436,"BCHUSDT"
2020-01-02 15:00:00,202.89,203.5,202.57,203.36,537.19799,2020-01-02 15:29:59.999,109047.0390887,511,205.44344,41705.3245956,"BCHUSDT"
2020-01-02 15:30:00,203.37,204.01,203.37,203.92,881.00237,2020-01-02 15:59:59.999,179466.4206495,782,461.44603,94013.2757585,"BCHUSDT"
2020-01-02 16:00:00,203.9,204.01,203.02,203.5,1074.58071,2020-01-02 16:29:59.999,218664.5940512,540,567.33545,115446.568279,"BCHUSDT"
2020-01-02 16:30:00,203.48,203.7,202.92,203.07,678.35348,2020-01-02 16:59:59.999,137871.5134992,456,184.97948,37581.186791,"BCHUSDT"
2020-01-02 17:00:00,203.09,203.09,202.29,202.34,605.28144,2020-01-02 17:29:59.999,122715.9622387,702,222.0963,45028.9351443,"BCHUSDT"
2020-01-02 17:30:00,202.2,203.46,202.2,203,377.96456,2020-01-02 17:59:59.999,76722.721912,417,237.6115,48232.7931865,"BCHUSDT"
2020-01-02 18:00:00,203.01,203.32,202.41,203.32,500.89137,2020-01-02 18:29:59.999,101578.859434,643,358.83887,72785.925921,"BCHUSDT"
2020-01-02 18:30:00,203.28,203.95,202.85,203.01,734.15741,2020-01-02 18:59:59.999,149332.8579071,605,485.02777,98671.7231352,"BCHUSDT"
2020-01-02 19:00:00,203.01,203.08,201.38,202.44,1210.57516,2020-01-02 19:29:59.999,244732.6330041,920,559.8696,113146.3381067,"BCHUSDT"
2020-01-02 19:30:00,202.45,202.78,202.02,202.75,764.02,2020-01-02 19:59:59.999,154635.3409214,617,425.23367,86052.9700353,"BCHUSDT"
2020-01-02 20:00:00,202.78,204.25,202.63,202.93,2019.62898,2020-01-02 20:29:59.999,410750.6449107,1078,1096.72509,222973.3324403,"BCHUSDT"
2020-01-02 20:30:00,202.93,203.94,202.87,202.9,891.30897,2020-01-02 20:59:59.999,181185.3439937,848,344.32081,70015.2007894,"BCHUSDT"
2020-01-02 21:00:00,202.82,202.96,202.08,202.58,522.16859,2020-01-02 21:29:59.999,105724.6041543,657,200.78746,40662.6659548,"BCHUSDT"
2020-01-02 21:30:00,202.55,203.3,201.43,201.69,1297.26567,2020-01-02 21:59:59.999,262280.8946726,931,587.47484,118811.0450475,"BCHUSDT"
2020-01-02 22:00:00,201.77,202.1,198.32,199.18,4679.09323,2020-01-02 22:29:59.999,935001.3445906,3729,2034.37553,406576.8557372,"BCHUSDT"
2020-01-02 22:30:00,199.12,199.12,195.64,196.69,9535.73359,2020-01-02 22:59:59.999,1881689.4783041,5612,4577.76488,903271.3960305,"BCHUSDT"
2020-01-02 23:00:00,196.65,197.36,195.75,197.12,4061.81531,2020-01-02 23:29:59.999,798547.5753545,4513,2138.839,420654.670248,"BCHUSDT"
2020-01-02 23:30:00,197.16,197.25,196.44,196.74,941.42426,2020-01-02 23:59:59.999,185345.8961084,737,383.12006,75439.9039222,"BCHUSDT"
2020-01-03 00:00:00,196.72,197.21,196.5,196.75,855.36421,2020-01-03 00:29:59.999,168271.1688685,640,429.95517,84594.887982,"BCHUSDT"
2020-01-03 00:30:00,196.79,197.03,195.86,196.17,1695.7593,2020-01-03 00:59:59.999,332882.3153056,995,803.58656,157731.9756685,"BCHUSDT"
2020-01-03 01:00:00,196.16,196.59,196.02,196.13,574.95382,2020-01-03 01:29:59.999,112851.8180436,564,297.80187,58450.7862817,"BCHUSDT"
2020-01-03 01:30:00,196.14,196.22,192.8,193.6,4541.95329,2020-01-03 01:59:59.999,882564.026248,3292,1892.30705,367740.3691697,"BCHUSDT"
2020-01-03 02:00:00,193.59,196.81,193.59,194.85,4916.70502,2020-01-03 02:29:59.999,959488.3053645,4325,2750.53361,536629.733031,"BCHUSDT"
2020-01-03 02:30:00,194.85,194.86,193.57,194.54,2683.77441,2020-01-03 02:59:59.999,520952.6929819,2917,1380.10722,267860.880572,"BCHUSDT"
2020-01-03 03:00:00,194.52,195.12,194.5,194.85,703.44029,2020-01-03 03:29:59.999,137083.2208257,998,448.54677,87413.800205,"BCHUSDT"
2020-01-03 03:30:00,194.82,195.01,194.5,194.84,409.0889,2020-01-03 03:59:59.999,79654.682461,309,235.94487,45940.5843536,"BCHUSDT"
2020-01-03 04:00:00,194.81,195.57,194.7,195.48,672.35247,2020-01-03 04:29:59.999,131145.4388213,387,322.40568,62900.3822462,"BCHUSDT"
2020-01-03 04:30:00,195.39,195.57,194.74,195.25,1902.7234,2020-01-03 04:59:59.999,371217.2781057,2646,1299.2028,253459.7237415,"BCHUSDT"
2020-01-03 05:00:00,195.37,196.08,195.26,195.49,1344.39353,2020-01-03 05:29:59.999,263118.7040232,810,744.40979,145699.460962,"BCHUSDT"
2020-01-03 05:30:00,195.49,195.97,194.55,194.76,1991.4387,2020-01-03 05:59:59.999,388930.4358486,1072,821.71464,160471.8351838,"BCHUSDT"
2020-01-03 06:00:00,194.72,195.02,193.6,194.31,667.65836,2020-01-03 06:29:59.999,129687.3141394,746,417.50967,81115.105735,"BCHUSDT"
2020-01-03 06:30:00,194.31,194.45,193.4,194.15,1343.4638,2020-01-03 06:59:59.999,260579.5418963,1023,839.79597,162919.3116446,"BCHUSDT"
2020-01-03 07:00:00,194.17,194.22,191.9,192.28,2097.39362,2020-01-03 07:29:59.999,404550.2150359,1285,947.43582,182795.4425973,"BCHUSDT"
2020-01-03 07:30:00,192.34,194.85,191.9,194.48,2797.55104,2020-01-03 07:59:59.999,542000.339094,1963,1269.43618,245575.9052405,"BCHUSDT"
2020-01-03 08:00:00,194.48,195.97,194.44,195.58,1937.31157,2020-01-03 08:29:59.999,377916.4668513,1767,722.12248,140982.515592,"BCHUSDT"
2020-01-03 08:30:00,195.58,195.84,194.94,195.27,1202.77112,2020-01-03 08:59:59.999,235081.4268216,1468,512.29208,100115.9263813,"BCHUSDT"
2020-01-03 09:00:00,195.26,195.59,194.8,195.56,569.95326,2020-01-03 09:29:59.999,111287.9502343,386,263.75574,51513.558059,"BCHUSDT"
2020-01-03 09:30:00,195.57,197.22,195.51,196.6,2403.68107,2020-01-03 09:59:59.999,472106.2380756,1448,1383.04466,271597.9836086,"BCHUSDT"
2020-01-03 10:00:00,196.59,205.32,196.58,203.04,24126.10115,2020-01-03 10:29:59.999,4875546.1465027,11978,12659.63332,2558095.8921166,"BCHUSDT"
2020-01-03 10:30:00,203.14,204.71,202.25,202.62,5075.12886,2020-01-03 10:59:59.999,1031735.0749057,3169,2547.06392,517880.5689593,"BCHUSDT"
2020-01-03 11:00:00,202.72,204.44,202.45,204.2,2768.66381,2020-01-03 11:29:59.999,563509.0886614,1322,1516.27379,308819.5685498,"BCHUSDT"
2020-01-03 11:30:00,204.16,204.34,203.05,204.19,5881.54805,2020-01-03 11:59:59.999,1198050.1707634,2883,1577.59037,321392.7035013,"BCHUSDT"
2020-01-03 12:00:00,204.27,208,204.07,205.69,8257.20249,2020-01-03 12:29:59.999,1699086.4323817,4086,4218.07969,867853.8899145,"BCHUSDT"
2020-01-03 12:30:00,205.82,208,205.36,207.54,4898.52641,2020-01-03 12:59:59.999,1011750.9713046,2633,2357.76311,486604.195478,"BCHUSDT"
2020-01-03 13:00:00,207.56,207.56,205.28,206.06,5012.8803,2020-01-03 13:29:59.999,1034595.9341254,4499,1768.91504,365122.1123275,"BCHUSDT"
2020-01-03 13:30:00,206.01,207.06,205.46,206.13,2927.57743,2020-01-03 13:59:59.999,603592.1663914,1199,1438.32395,296474.745344,"BCHUSDT"
2020-01-03 14:00:00,206.16,211.31,206.12,210.61,10409.57021,2020-01-03 14:29:59.999,2182079.2805429,4486,5445.77371,1141748.4841869,"BCHUSDT"
2020-01-03 14:30:00,210.61,214.26,210.46,212.15,7479.99111,2020-01-03 14:59:59.999,1588628.827666,3646,4041.25699,858215.5484361,"BCHUSDT"
2020-01-03 15:00:00,212.11,215.35,211.67,214,7557.1978,2020-01-03 15:29:59.999,1615305.2767455,3402,3884.15037,830094.1125981,"BCHUSDT"
2020-01-03 15:30:00,213.96,214.6,212.15,212.36,5712.58254,2020-01-03 15:59:59.999,1215846.2043568,2105,3287.11835,699463.5045822,"BCHUSDT"
2020-01-03 16:00:00,212.52,213,211.5,212.42,5639.13326,2020-01-03 16:29:59.999,1197077.4618665,4004,2874.86963,610551.4042662,"BCHUSDT"
2020-01-03 16:30:00,212.41,214.75,212.08,212.66,4109.98114,2020-01-03 16:59:59.999,877713.314489,2920,2348.086,501377.9095631,"BCHUSDT"
2020-01-03 17:00:00,212.68,214,212.33,213.73,2157.92307,2020-01-03 17:29:59.999,459677.1225661,1994,1034.79391,220538.3566242,"BCHUSDT"
2020-01-03 17:30:00,213.74,214.79,213.16,214.16,2825.60122,2020-01-03 17:59:59.999,604908.4433929,1317,1304.87888,279423.7739665,"BCHUSDT"
2020-01-03 18:00:00,214.01,214.07,212.88,213.37,2800.77514,2020-01-03 18:29:59.999,597617.5325132,1557,1130.12764,241137.4086096,"BCHUSDT"
2020-01-03 18:30:00,213.46,214.49,213.19,214.37,1830.31429,2020-01-03 18:59:59.999,391179.1798326,1053,782.23536,167222.7396577,"BCHUSDT"
2020-01-03 19:00:00,214.29,219,214,216.87,11298.70799,2020-01-03 19:29:59.999,2449228.7999077,5366,5057.77301,1096671.6372734,"BCHUSDT"
2020-01-03 19:30:00,216.9,217.47,212.58,212.96,11869.37274,2020-01-03 19:59:59.999,2538902.5412153,5177,5371.01903,1148797.2738792,"BCHUSDT"
2020-01-03 20:00:00,212.91,213.75,212.36,212.39,2525.81349,2020-01-03 20:29:59.999,538098.6775368,2106,1584.0797,337554.4063984,"BCHUSDT"
2020-01-03 20:30:00,212.37,214.5,212.37,214.11,1967.69392,2020-01-03 20:59:59.999,420227.9562665,2476,1360.37118,290504.6548389,"BCHUSDT"
2020-01-03 21:00:00,214.09,216.8,214,216.44,7360.14895,2020-01-03 21:29:59.999,1586554.1420261,2979,2640.74704,569060.6755833,"BCHUSDT"
2020-01-03 21:30:00,216.51,223.84,215.55,222.45,23681.99311,2020-01-03 21:59:59.999,5230720.5367469,11901,11937.2456,2637526.1343211,"BCHUSDT"
2020-01-03 22:00:00,222.48,224,221.53,223.57,8342.80145,2020-01-03 22:29:59.999,1858882.5594751,4417,4008.93372,893335.706169,"BCHUSDT"
2020-01-03 22:30:00,223.62,226,220.12,221.41,10871.81525,2020-01-03 22:59:59.999,2420565.3409821,5347,5972.07079,1329981.0280746,"BCHUSDT"
2020-01-03 23:00:00,221.27,222.83,220.86,221.32,3880.97769,2020-01-03 23:29:59.999,860592.8161312,2572,2099.50941,465571.3210377,"BCHUSDT"
2020-01-03 23:30:00,221.45,222,220,221.09,3545.12601,2020-01-03 23:59:59.999,782517.8697712,1845,1511.31561,333597.6458648,"BCHUSDT"
2020-01-04 00:00:00,221.09,221.72,220.36,220.61,2196.79817,2020-01-04 00:29:59.999,485558.0217751,1154,1108.23535,244849.4065916,"BCHUSDT"
2020-01-04 00:30:00,220.53,220.7,217.18,219.62,5905.0421,2020-01-04 00:59:59.999,1292607.8474553,2969,2492.94621,545942.6457029,"BCHUSDT"
2020-01-04 01:00:00,219.79,221.46,219.31,221.45,1795.30869,2020-01-04 01:29:59.999,395849.6568947,1280,1070.65979,236050.6464203,"BCHUSDT"
2020-01-04 01:30:00,221.45,221.81,219.06,219.96,2354.2388,2020-01-04 01:59:59.999,519240.2018849,1462,996.89496,219973.539423,"BCHUSDT"
2020-01-04 02:00:00,219.94,222.14,219.52,221.45,1551.82446,2020-01-04 02:29:59.999,342791.7276169,1120,945.39543,208873.9946218,"BCHUSDT"
2020-01-04 02:30:00,221.37,222.48,220.36,221.87,1372.94291,2020-01-04 02:59:59.999,304226.2826942,1114,686.47779,152086.0627312,"BCHUSDT"
2020-01-04 03:00:00,221.83,222.14,219.33,220.04,1698.68356,2020-01-04 03:29:59.999,374282.813828,1230,787.42341,173569.6328157,"BCHUSDT"
2020-01-04 03:30:00,220.04,221.7,220.04,220.41,1615.095,2020-01-04 03:59:59.999,356656.2346107,1221,823.04106,181745.6886811,"BCHUSDT"
2020-01-04 04:00:00,220.33,222.52,220.08,221.95,2516.58399,2020-01-04 04:29:59.999,556115.0859345,2146,1470.67512,324983.419548,"BCHUSDT"
2020-01-04 04:30:00,221.94,224.06,221.61,223.55,3409.46336,2020-01-04 04:59:59.999,759396.3557386,1894,1404.19326,312751.0965067,"BCHUSDT"
2020-01-04 05:00:00,223.52,223.72,221.64,222.43,1908.82227,2020-01-04 05:29:59.999,424810.8193936,1506,809.34609,180184.3566988,"BCHUSDT"
2020-01-04 05:30:00,222.38,223.29,220.22,220.7,3153.70258,2020-01-04 05:59:59.999,699206.391198,1836,1804.06129,400173.482594,"BCHUSDT"
2020-01-04 06:00:00,220.69,221.51,219.56,221,1753.01544,2020-01-04 06:29:59.999,386409.2957127,1338,971.63727,214190.2778647,"BCHUSDT"
2020-01-04 06:30:00,221.01,221.09,219.57,220.58,2412.50353,2020-01-04 06:59:59.999,531161.8126248,1879,1378.25707,303335.4280871,"BCHUSDT"
2020-01-04 07:00:00,220.44,220.7,219.89,220.23,1131.71672,2020-01-04 07:29:59.999,249332.4516341,1169,594.81832,131058.1976114,"BCHUSDT"
2020-01-04 07:30:00,220.23,221.01,219.62,220.45,1465.42052,2020-01-04 07:59:59.999,322738.0254081,1093,828.10893,182357.1259924,"BCHUSDT"
2020-01-04 08:00:00,220.46,223.61,220.03,223.46,2320.7502,2020-01-04 08:29:59.999,515675.0188816,1735,1108.85921,246431.3688153,"BCHUSDT"
2020-01-04 08:30:00,223.42,223.42,221.6,221.61,2624.96096,2020-01-04 08:59:59.999,584412.7404734,1702,1115.98741,248523.5336113,"BCHUSDT"
2020-01-04 09:00:00,221.62,222.51,221.6,221.62,821.80676,2020-01-04 09:29:59.999,182538.4989232,588,601.01248,133523.2551309,"BCHUSDT"
2020-01-04 09:30:00,221.65,222.1,220.3,222.1,1647.23443,2020-01-04 09:59:59.999,364118.3397117,1063,776.96465,171724.0586466,"BCHUSDT"
2020-01-04 10:00:00,222.1,222.59,221.47,222.09,781.89747,2020-01-04 10:29:59.999,173606.7207689,553,437.76808,97226.0304898,"BCHUSDT"
2020-01-04 10:30:00,222.17,222.63,221.22,222.34,944.97561,2020-01-04 10:59:59.999,209763.2640964,779,226.02752,50168.076129,"BCHUSDT"
2020-01-04 11:00:00,222.43,223.06,222.17,222.72,1691.00189,2020-01-04 11:29:59.999,376552.6421365,980,599.80762,133544.6173175,"BCHUSDT"
2020-01-04 11:30:00,222.7,224.25,222.53,224.17,4339.99313,2020-01-04 11:59:59.999,970617.6381362,2532,1549.80745,346514.1363017,"BCHUSDT"
2020-01-04 12:00:00,224.11,224.77,222.65,224.58,3412.79843,2020-01-04 12:29:59.999,764052.4402956,2270,1409.1294,315288.56019,"BCHUSDT"
2020-01-04 12:30:00,224.49,225.15,223.13,223.13,2354.01524,2020-01-04 12:59:59.999,528824.8443728,1279,1185.35192,266383.0041464,"BCHUSDT"
2020-01-04 13:00:00,223.26,224.2,222.77,223.87,2151.01655,2020-01-04 13:29:59.999,480863.3939715,1605,1068.75884,238952.2050606,"BCHUSDT"
2020-01-04 13:30:00,223.8,223.8,221.93,223.03,1607.27906,2020-01-04 13:59:59.999,357836.1093066,1336,834.78325,185838.3097197,"BCHUSDT"
2020-01-04 14:00:00,223,224.63,222.99,223.33,3482.18856,2020-01-04 14:29:59.999,780339.3121629,2884,2355.33056,527967.7215399,"BCHUSDT"
2020-01-04 14:30:00,223.45,223.84,222.46,223.68,1219.00061,2020-01-04 14:59:59.999,271879.3093047,1255,741.75536,165463.4281452,"BCHUSDT"
2020-01-04 15:00:00,223.68,225.5,223.38,224.95,2211.86337,2020-01-04 15:29:59.999,496793.344795,1906,1452.67305,326253.3056838,"BCHUSDT"
2020-01-04 15:30:00,225.03,227.64,223.78,226.92,7802.30309,2020-01-04 15:59:59.999,1761813.9552906,3967,3418.04091,771409.2013253,"BCHUSDT"
2020-01-04 16:00:00,226.92,227.16,223.6,224.08,3557.64816,2020-01-04 16:29:59.999,801361.8166062,1723,1719.40033,387157.6617282,"BCHUSDT"
2020-01-04 16:30:00,223.89,224.5,222.55,224.06,2103.77366,2020-01-04 16:59:59.999,470580.5753037,1664,992.78233,222129.419824,"BCHUSDT"
2020-01-04 17:00:00,224.05,225.2,223.93,224.76,1966.08392,2020-01-04 17:29:59.999,441954.2922718,692,1074.51879,241557.1973849,"BCHUSDT"
2020-01-04 17:30:00,224.76,224.89,221.1,222.18,5298.55535,2020-01-04 17:59:59.999,1177912.9911184,2592,2412.16438,535905.9848406,"BCHUSDT"
2020-01-04 18:00:00,222.16,222.16,220.13,221.14,5662.42597,2020-01-04 18:29:59.999,1251642.9441966,3147,3390.81812,749493.9114685,"BCHUSDT"
2020-01-04 18:30:00,221.11,222.82,220.6,220.9,3499.50529,2020-01-04 18:59:59.999,776017.9578169,2768,2091.78759,463885.4520695,"BCHUSDT"
2020-01-04 19:00:00,220.91,222.14,220.3,221.6,3444.63085,2020-01-04 19:29:59.999,762197.0177746,2229,1776.76055,393284.3082844,"BCHUSDT"
2020-01-04 19:30:00,221.59,222.25,220.84,221.59,1453.43236,2020-01-04 19:59:59.999,322306.8090009,948,723.32108,160371.306055,"BCHUSDT"
2020-01-04 20:00:00,221.61,222.13,221.14,221.14,864.27155,2020-01-04 20:29:59.999,191595.9704298,558,490.21792,108712.1377887,"BCHUSDT"
2020-01-04 20:30:00,221.22,222.63,220.34,222.48,2912.89681,2020-01-04 20:59:59.999,644783.2366182,1835,2054.50186,454688.2708123,"BCHUSDT"
2020-01-04 21:00:00,222.49,222.77,221.48,221.85,1291.69428,2020-01-04 21:29:59.999,287122.9287157,1124,558.87925,124280.2931949,"BCHUSDT"
2020-01-04 21:30:00,221.75,224.49,221.11,222.54,3897.09964,2020-01-04 21:59:59.999,868803.1094956,2260,2262.3821,504595.3261751,"BCHUSDT"
2020-01-04 22:00:00,222.46,222.73,221.4,222.15,1732.88527,2020-01-04 22:29:59.999,384899.8666405,876,719.70753,159863.3949069,"BCHUSDT"
2020-01-04 22:30:00,222.01,223.68,221.94,223.54,874.97456,2020-01-04 22:59:59.999,194849.5791932,657,496.14137,110520.9525846,"BCHUSDT"
2020-01-04 23:00:00,223.6,224.33,222.6,224.29,1422.31595,2020-01-04 23:29:59.999,317983.5116247,1048,809.2252,180934.2616443,"BCHUSDT"
2020-01-04 23:30:00,224.27,225.2,223.88,225,3759.31447,2020-01-04 23:59:59.999,844557.1667652,1654,1316.16362,295688.1849405,"BCHUSDT"
2020-01-05 00:00:00,225.01,226.77,221.5,222.34,7377.26469,2020-01-05 00:29:59.999,1648899.6773818,4407,3249.54481,726088.0139059,"BCHUSDT"
2020-01-05 00:30:00,222.35,224.33,221.54,223.7,1793.41776,2020-01-05 00:59:59.999,399481.4149257,1646,830.90121,185066.5763698,"BCHUSDT"
2020-01-05 01:00:00,223.8,225.19,223.6,224.29,1675.53156,2020-01-05 01:29:59.999,376040.1597766,1106,893.66213,200580.0572989,"BCHUSDT"
2020-01-05 01:30:00,224.29,224.95,223.7,224.75,877.76286,2020-01-05 01:59:59.999,196974.7897754,632,441.97744,99188.5355487,"BCHUSDT"
2020-01-05 02:00:00,224.77,225,224.3,224.51,578.44654,2020-01-05 02:29:59.999,129920.8227583,747,300.43743,67485.3226182,"BCHUSDT"
2020-01-05 02:30:00,224.51,225.03,223.56,224.48,953.50668,2020-01-05 02:59:59.999,213779.7344849,493,274.62957,61635.1545833,"BCHUSDT"
2020-01-05 03:00:00,224.66,225,224.03,224.38,857.73335,2020-01-05 03:29:59.999,192561.0189874,897,496.17091,111412.7649702,"BCHUSDT"
2020-01-05 03:30:00,224.36,224.58,223.7,223.72,630.05799,2020-01-05 03:59:59.999,141237.4088497,874,438.95597,98424.7527832,"BCHUSDT"
2020-01-05 04:00:00,223.77,225,223.75,224.25,646.11468,2020-01-05 04:29:59.999,144929.5998091,575,414.39127,92958.7477627,"BCHUSDT"
2020-01-05 04:30:00,224.24,224.45,222.94,223.28,688.36603,2020-01-05 04:59:59.999,153958.6629273,464,285.53832,63870.9296163,"BCHUSDT"
2020-01-05 05:00:00,223.39,225.05,223.23,224.47,1166.48985,2020-01-05 05:29:59.999,261845.0968832,1190,827.1971,185672.5813834,"BCHUSDT"
2020-01-05 05:30:00,224.45,227.08,224.45,226.16,4061.76504,2020-01-05 05:59:59.999,917891.8820194,2292,2220.7327,501708.8297894,"BCHUSDT"
2020-01-05 06:00:00,226.25,226.5,224.7,225.78,2345.40105,2020-01-05 06:29:59.999,529228.25833,1874,1055.39976,238382.2675878,"BCHUSDT"
2020-01-05 06:30:00,225.76,227.63,225.26,226.89,5511.3783,2020-01-05 06:59:59.999,1249254.7559224,2668,2749.32621,623368.7447228,"BCHUSDT"
2020-01-05 07:00:00,226.88,227.3,225.89,226.13,3054.49586,2020-01-05 07:29:59.999,692088.0373965,1519,1482.64415,335985.1366082,"BCHUSDT"
2020-01-05 07:30:00,226.12,226.57,224.6,225.05,3185.06093,2020-01-05 07:59:59.999,718770.5181902,1840,1935.53618,436821.5079851,"BCHUSDT"
2020-01-05 08:00:00,225.04,225.6,224.72,225.17,1698.06567,2020-01-05 08:29:59.999,382451.0001891,1658,1242.35104,279803.442145,"BCHUSDT"
2020-01-05 08:30:00,225.14,226.1,225.04,225.55,1508.11408,2020-01-05 08:59:59.999,340088.1146925,1028,1211.89328,273308.114495,"BCHUSDT"
2020-01-05 09:00:00,225.59,226.15,225.49,226.06,1096.66788,2020-01-05 09:29:59.999,247611.2540889,624,606.0497,136828.694238,"BCHUSDT"
2020-01-05 09:30:00,226.08,226.5,222.62,223.84,3815.39357,2020-01-05 09:59:59.999,854945.5474921,2480,2073.72687,464799.3366615,"BCHUSDT"
2020-01-05 10:00:00,223.84,224.55,223,224.41,2457.33849,2020-01-05 10:29:59.999,550010.230172,1791,1553.96835,347871.4569199,"BCHUSDT"
2020-01-05 10:30:00,224.42,224.51,223.01,223.42,1621.40426,2020-01-05 10:59:59.999,362385.4886886,907,825.49393,184449.7082709,"BCHUSDT"
2020-01-05 11:00:00,223.45,224.44,223.39,224.15,964.5796,2020-01-05 11:29:59.999,216009.0072842,896,488.33882,109352.3348343,"BCHUSDT"
2020-01-05 11:30:00,224.12,225.43,224.11,224.41,1917.02387,2020-01-05 11:59:59.999,430956.9731504,1336,885.16465,199072.6084794,"BCHUSDT"
2020-01-05 12:00:00,224.47,224.76,223.89,224.47,542.59034,2020-01-05 12:29:59.999,121726.724843,461,270.84685,60775.8101092,"BCHUSDT"
2020-01-05 12:30:00,224.45,224.66,223.92,223.92,553.52986,2020-01-05 12:59:59.999,124088.4289608,477,261.76797,58695.4436987,"BCHUSDT"
2020-01-05 13:00:00,223.99,224.57,223.81,223.98,2020.79357,2020-01-05 13:29:59.999,452872.8940541,781,1517.38835,340036.9190471,"BCHUSDT"
2020-01-05 13:30:00,224.07,224.46,223.35,223.39,1647.60574,2020-01-05 13:59:59.999,368906.5488043,887,897.06516,200974.8062827,"BCHUSDT"
2020-01-05 14:00:00,223.39,223.41,220.8,221.66,3193.46493,2020-01-05 14:29:59.999,708643.7361733,1788,1196.38881,265568.9919751,"BCHUSDT"
2020-01-05 14:30:00,221.66,222.89,220.6,222.58,3465.64014,2020-01-05 14:59:59.999,768854.7410177,1749,1638.00638,363374.4145002,"BCHUSDT"
2020-01-05 15:00:00,222.55,222.58,221.85,222.52,871.15212,2020-01-05 15:29:59.999,193563.4389318,662,534.98674,118882.3493743,"BCHUSDT"
2020-01-05 15:30:00,222.5,222.88,221.96,222.01,1122.6355,2020-01-05 15:59:59.999,249796.6391295,604,697.18246,155168.2850642,"BCHUSDT"
2020-01-05 16:00:00,222.17,222.35,221.2,221.86,2198.8977,2020-01-05 16:29:59.999,487429.1639127,1213,1622.85681,359669.2613887,"BCHUSDT"
2020-01-05 16:30:00,221.87,222.95,221.67,222.55,1056.54327,2020-01-05 16:59:59.999,234777.2325483,805,646.54814,143620.5887695,"BCHUSDT"
2020-01-05 17:00:00,222.51,223.47,222.29,222.54,1816.62165,2020-01-05 17:29:59.999,404662.5658454,1019,1235.36539,275137.2451923,"BCHUSDT"
